"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Period"
2020,"October 2020","Exports","Belarus",405,6147618,"ёхэ-фхъ"
2020,"October 2020","Imports","Belarus",405,513,"ёхэ-фхъ"
2020,"October 2020","Exports","EU-28",405,69,"ёхэ-фхъ"
2010,"October 2010","Exports","Bulgaria",406,17800,"ёхэ-фхъ"
2010,"October 2010","Exports","Finland",406,2283700,"ёхэ-фхъ"
2010,"October 2010","Exports","Slovakia",406,13811,"ёхэ-фхъ"
2010,"October 2010","Exports","Estonia",406,617600,"ёхэ-фхъ"
2010,"October 2010","Exports","Spain",406,11700,"ёхэ-фхъ"
2010,"October 2010","Exports","Austria",406,108000,"ёхэ-фхъ"
2010,"October 2010","Exports","New Zealand",406,21586,"ёхэ-фхъ"
2010,"October 2010","Exports","Denmark",406,501500,"ёхэ-фхъ"
2010,"October 2010","Exports","Sweden",406,53100,"ёхэ-фхъ"
2010,"October 2010","Exports","Serbia",406,1279,"ёхэ-фхъ"
2010,"October 2010","Exports","Belgium",406,19800,"ёхэ-фхъ"
2010,"October 2010","Imports","Serbia",406,1279,"ёхэ-фхъ"
2010,"October 2010","Exports","Luxembourg",406,800,"ёхэ-фхъ"
2010,"October 2010","Exports","Ukraine",406,5216064,"ёхэ-фхъ"
2010,"October 2010","Exports","Poland",406,1163900,"ёхэ-фхъ"
2010,"October 2010","Imports","Ukraine",406,558102,"ёхэ-фхъ"
2010,"October 2010","Exports","Norway",406,47149,"ёхэ-фхъ"
2010,"October 2010","Imports","Armenia",406,20978,"ёхэ-фхъ"
2010,"October 2010","Exports","Armenia",406,73662,"ёхэ-фхъ"
2010,"October 2010","Exports","Italy",406,343400,"ёхэ-фхъ"
2010,"October 2010","Exports","Switzerland",406,39085,"ёхэ-фхъ"
2010,"October 2010","Imports","Kazakhstan",406,857233,"ёхэ-фхъ"
2010,"October 2010","Exports","EU-28",406,20570282,"ёхэ-фхъ"
2010,"October 2010","Imports","EU-28",406,1824,"ёхэ-фхъ"
2010,"October 2010","Exports","France",406,676700,"ёхэ-фхъ"
2010,"October 2010","Exports","United States of America",406,NA,"ёхэ-фхъ"
2010,"October 2010","Imports","Georgia",406,27847,"ёхэ-фхъ"
2010,"October 2010","Imports","United States of America",406,NA,"ёхэ-фхъ"
2010,"October 2010","Exports","Lithuania",406,3307038,"ёхэ-фхъ"
2010,"October 2010","Exports","Czech Rep.",406,4200,"ёхэ-фхъ"
2010,"October 2010","Exports","Egypt",406,40884,"ёхэ-фхъ"
2010,"October 2010","Exports","Latvia",406,666376,"ёхэ-фхъ"
2010,"October 2010","Exports","Argentina",406,595751,"ёхэ-фхъ"
2010,"October 2010","Exports","Germany",406,8093152,"ёхэ-фхъ"
2010,"October 2010","Imports","Jordan",406,810,"ёхэ-фхъ"
2010,"October 2010","Imports","Germany",406,487,"ёхэ-фхъ"
2010,"October 2010","Exports","Australia",406,121,"ёхэ-фхъ"
2010,"October 2010","Exports","Greece",406,2000,"ёхэ-фхъ"
2010,"October 2010","Imports","Rep. of Moldova",406,24599,"ёхэ-фхъ"
2011,"October 2011","Exports","United Kingdom",406,22448,"ёхэ-фхъ"
2011,"October 2011","Exports","Belarus",406,10558246,"ёхэ-фхъ"
2011,"October 2011","Imports","Belarus",406,157012,"ёхэ-фхъ"
2011,"October 2011","Exports","Armenia",406,38295,"ёхэ-фхъ"
2011,"October 2011","Imports","Armenia",406,24808,"ёхэ-фхъ"
2011,"October 2011","Exports","Italy",406,375000,"ёхэ-фхъ"
2011,"October 2011","Exports","Luxembourg",406,600,"ёхэ-фхъ"
2011,"October 2011","Imports","Georgia",406,25671,"ёхэ-фхъ"
2011,"October 2011","Exports","Slovakia",406,43268,"ёхэ-фхъ"
2011,"October 2011","Exports","Bulgaria",406,17300,"ёхэ-фхъ"
2011,"October 2011","Exports","Greece",406,3300,"ёхэ-фхъ"
2011,"October 2011","Exports","New Zealand",406,153617,"ёхэ-фхъ"
2011,"October 2011","Exports","Sweden",406,69400,"ёхэ-фхъ"
2011,"October 2011","Exports","Spain",406,19300,"ёхэ-фхъ"
2011,"October 2011","Exports","Belgium",406,18604,"ёхэ-фхъ"
2011,"October 2011","Exports","Netherlands",406,2959487,"ёхэ-фхъ"
2011,"October 2011","Exports","Turkey",406,17,"ёхэ-фхъ"
2011,"October 2011","Exports","Poland",406,1051954,"ёхэ-фхъ"
2011,"October 2011","Exports","Ukraine",406,4722002,"ёхэ-фхъ"
2011,"October 2011","Imports","Ukraine",406,429564,"ёхэ-фхъ"
2011,"October 2011","Exports","Estonia",406,354300,"ёхэ-фхъ"
2011,"October 2011","Exports","Norway",406,101820,"ёхэ-фхъ"
2011,"October 2011","Exports","Finland",406,3084500,"ёхэ-фхъ"
2011,"October 2011","Exports","Denmark",406,817000,"ёхэ-фхъ"
2011,"October 2011","Exports","Serbia",406,112861,"ёхэ-фхъ"
2011,"October 2011","Exports","Austria",406,78000,"ёхэ-фхъ"
2011,"October 2011","Imports","Kyrgyzstan",406,13018,"ёхэ-фхъ"
2011,"October 2011","Exports","Latvia",406,680772,"ёхэ-фхъ"
2011,"October 2011","Imports","Jordan",406,232,"ёхэ-фхъ"
2011,"October 2011","Exports","Germany",406,5930325,"ёхэ-фхъ"
2011,"October 2011","Imports","United States of America",406,NA,"ёхэ-фхъ"
2011,"October 2011","Exports","Lithuania",406,3107776,"ёхэ-фхъ"
2011,"October 2011","Exports","Switzerland",406,27949,"ёхэ-фхъ"
2011,"October 2011","Exports","EU-28",406,19416147,"ёхэ-фхъ"
2011,"October 2011","Imports","Kazakhstan",406,1589610,"ёхэ-фхъ"
2011,"October 2011","Exports","France",406,766000,"ёхэ-фхъ"
2011,"October 2011","Exports","Egypt",406,NA,"ёхэ-фхъ"
2011,"October 2011","Exports","Kazakhstan",406,23300,"ёхэ-фхъ"
2011,"October 2011","Exports","Australia",406,44925,"ёхэ-фхъ"
2011,"October 2011","Exports","Rep. of Moldova",406,37068,"ёхэ-фхъ"
2011,"October 2011","Exports","Czech Rep.",406,8200,"ёхэ-фхъ"
2011,"October 2011","Exports","Cyprus",406,1800,"ёхэ-фхъ"
2011,"October 2011","Imports","Rep. of Moldova",406,32946,"ёхэ-фхъ"
2011,"October 2011","Exports","Argentina",406,1099777,"ёхэ-фхъ"
2012,"October 2012","Imports","Ukraine",406,469773,"ёхэ-фхъ"
2012,"October 2012","Exports","Poland",406,2263005,"ёхэ-фхъ"
2012,"October 2012","Exports","Ukraine",406,5381438,"ёхэ-фхъ"
2012,"October 2012","Exports","Belgium",406,76215,"ёхэ-фхъ"
2012,"October 2012","Exports","Estonia",406,600900,"ёхэ-фхъ"
2012,"October 2012","Exports","Norway",406,81450,"ёхэ-фхъ"
2012,"October 2012","Imports","Armenia",406,14149,"ёхэ-фхъ"
2012,"October 2012","Exports","Armenia",406,64630,"ёхэ-фхъ"
2012,"October 2012","Exports","Spain",406,21791,"ёхэ-фхъ"
2012,"October 2012","Exports","Sweden",406,34900,"ёхэ-фхъ"
2012,"October 2012","Exports","Bulgaria",406,30122,"ёхэ-фхъ"
2012,"October 2012","Exports","United Kingdom",406,64446,"ёхэ-фхъ"
2012,"October 2012","Exports","EU-28",406,24330104,"ёхэ-фхъ"
2012,"October 2012","Imports","EU-28",406,1311,"ёхэ-фхъ"
2012,"October 2012","Exports","Lithuania",406,4158766,"ёхэ-фхъ"
2012,"October 2012","Imports","United States of America",406,649,"ёхэ-фхъ"
2012,"October 2012","Exports","Czech Rep.",406,72200,"ёхэ-фхъ"
2012,"October 2012","Exports","Italy",406,511100,"ёхэ-фхъ"
2012,"October 2012","Exports","Slovakia",406,30219,"ёхэ-фхъ"
2012,"October 2012","Exports","Hungary",406,2500,"ёхэ-фхъ"
2012,"October 2012","Imports","Georgia",406,51945,"ёхэ-фхъ"
2012,"October 2012","Exports","Serbia",406,322176,"ёхэ-фхъ"
2012,"October 2012","Exports","Denmark",406,1052400,"ёхэ-фхъ"
2012,"October 2012","Exports","Netherlands",406,4750030,"ёхэ-фхъ"
2012,"October 2012","Exports","Germany",406,6182879,"ёхэ-фхъ"
2012,"October 2012","Imports","Germany",406,1311,"ёхэ-фхъ"
2012,"October 2012","Exports","Austria",406,42100,"ёхэ-фхъ"
2012,"October 2012","Exports","Australia",406,26624,"ёхэ-фхъ"
2012,"October 2012","Exports","Finland",406,NA,"ёхэ-фхъ"
2012,"October 2012","Imports","Rep. of Moldova",406,16915,"ёхэ-фхъ"
2012,"October 2012","Exports","Greece",406,16300,"ёхэ-фхъ"
2012,"October 2012","Exports","Switzerland",406,32671,"ёхэ-фхъ"
2012,"October 2012","Imports","Kazakhstan",406,1034500,"ёхэ-фхъ"
2012,"October 2012","Exports","Portugal",406,7788,"ёхэ-фхъ"
2012,"October 2012","Exports","Kazakhstan",406,37000,"ёхэ-фхъ"
2012,"October 2012","Exports","France",406,851700,"ёхэ-фхъ"
2012,"October 2012","Exports","Croatia",406,492,"ёхэ-фхъ"
2012,"October 2012","Exports","Rep. of Moldova",406,37621,"ёхэ-фхъ"
2012,"October 2012","Exports","Argentina",406,1350392,"ёхэ-фхъ"
2012,"October 2012","Exports","Latvia",406,528957,"ёхэ-фхъ"
2012,"October 2012","Exports","Belarus",406,14096177,"ёхэ-фхъ"
2012,"October 2012","Imports","Kyrgyzstan",406,308007,"ёхэ-фхъ"
2012,"October 2012","Imports","Belarus",406,208283,"ёхэ-фхъ"
2013,"October 2013","Exports","Switzerland",406,52789,"ёхэ-фхъ"
2013,"October 2013","Exports","Cyprus",406,3100,"ёхэ-фхъ"
2013,"October 2013","Exports","Denmark",406,1908700,"ёхэ-фхъ"
2013,"October 2013","Exports","Australia",406,124711,"ёхэ-фхъ"
2013,"October 2013","Exports","Serbia",406,354867,"ёхэ-фхъ"
2013,"October 2013","Exports","Croatia",406,1736,"ёхэ-фхъ"
2013,"October 2013","Exports","Germany",406,2753626,"ёхэ-фхъ"
2013,"October 2013","Imports","Germany",406,1165,"ёхэ-фхъ"
2013,"October 2013","Exports","Finland",406,3151200,"ёхэ-фхъ"
2013,"October 2013","Exports","Belgium",406,96800,"ёхэ-фхъ"
2013,"October 2013","Imports","Serbia",406,12607,"ёхэ-фхъ"
2013,"October 2013","Exports","Slovenia",406,5014,"ёхэ-фхъ"
2013,"October 2013","Imports","Rep. of Moldova",406,14728,"ёхэ-фхъ"
2013,"October 2013","Exports","Estonia",406,660800,"ёхэ-фхъ"
2013,"October 2013","Exports","Italy",406,721700,"ёхэ-фхъ"
2013,"October 2013","Imports","Lithuania",406,425363,"ёхэ-фхъ"
2013,"October 2013","Exports","Lithuania",406,1125057,"ёхэ-фхъ"
2013,"October 2013","Exports","United Kingdom",406,202860,"ёхэ-фхъ"
2013,"October 2013","Exports","Latvia",406,631012,"ёхэ-фхъ"
2013,"October 2013","Exports","Sweden",406,19000,"ёхэ-фхъ"
2013,"October 2013","Imports","Georgia",406,63373,"ёхэ-фхъ"
2013,"October 2013","Exports","Netherlands",406,6738753,"ёхэ-фхъ"
2013,"October 2013","Exports","Bulgaria",406,17200,"ёхэ-фхъ"
2013,"October 2013","Exports","EU-28",406,22590548,"ёхэ-фхъ"
2013,"October 2013","Exports","Slovakia",406,34547,"ёхэ-фхъ"
2013,"October 2013","Imports","EU-28",406,426530,"ёхэ-фхъ"
2013,"October 2013","Exports","Ireland",406,263972,"ёхэ-фхъ"
2013,"October 2013","Exports","Argentina",406,1797770,"ёхэ-фхъ"
2013,"October 2013","Exports","Czech Rep.",406,93125,"ёхэ-фхъ"
2013,"October 2013","Imports","Israel",406,NA,"ёхэ-фхъ"
2013,"October 2013","Exports","Austria",406,226600,"ёхэ-фхъ"
2013,"October 2013","Exports","Armenia",406,182443,"ёхэ-фхъ"
2013,"October 2013","Exports","Ukraine",406,4628972,"ёхэ-фхъ"
2013,"October 2013","Imports","Kazakhstan",406,925389,"ёхэ-фхъ"
2013,"October 2013","Imports","Belarus",406,489712,"ёхэ-фхъ"
2013,"October 2013","Imports","Russian Federation",406,23889,"ёхэ-фхъ"
2013,"October 2013","Imports","United States of America",406,2107,"ёхэ-фхъ"
2013,"October 2013","Exports","Belarus",406,11544602,"ёхэ-фхъ"
2013,"October 2013","Exports","Kazakhstan",406,NA,"ёхэ-фхъ"
2013,"October 2013","Exports","Norway",406,90572,"ёхэ-фхъ"
2013,"October 2013","Imports","Azerbaijan",406,169115,"ёхэ-фхъ"
2013,"October 2013","Exports","Spain",406,175,"ёхэ-фхъ"
2013,"October 2013","Imports","Kyrgyzstan",406,291876,"ёхэ-фхъ"
2013,"October 2013","Re-imports","Russian Federation",406,23889,"ёхэ-фхъ"
2013,"October 2013","Exports","France",406,964100,"ёхэ-фхъ"
2013,"October 2013","Imports","Jordan",406,241,"ёхэ-фхъ"
2013,"October 2013","Exports","United States of America",406,NA,"ёхэ-фхъ"
2013,"October 2013","Imports","Armenia",406,18638,"ёхэ-фхъ"
2013,"October 2013","Exports","Turkey",406,328,"ёхэ-фхъ"
2013,"October 2013","Imports","Ukraine",406,381252,"ёхэ-фхъ"
2013,"October 2013","Exports","Poland",406,3050600,"ёхэ-фхъ"
2014,"October 2014","Imports","United States of America",406,NA,"ёхэ-фхъ"
2014,"October 2014","Imports","Slovakia",406,19,"ёхэ-фхъ"
2014,"October 2014","Imports","Ukraine",406,143181,"ёхэ-фхъ"
2014,"October 2014","Imports","Azerbaijan",406,219090,"ёхэ-фхъ"
2014,"October 2014","Exports","Czech Rep.",406,37,"ёхэ-фхъ"
2014,"October 2014","Imports","Armenia",406,35902,"ёхэ-фхъ"
2014,"October 2014","Exports","Armenia",406,245493,"ёхэ-фхъ"
2014,"October 2014","Exports","Serbia",406,781632,"ёхэ-фхъ"
2014,"October 2014","Imports","Serbia",406,27875,"ёхэ-фхъ"
2014,"October 2014","Exports","Spain",406,100,"ёхэ-фхъ"
2014,"October 2014","Exports","EU-28",406,32552,"ёхэ-фхъ"
2014,"October 2014","Imports","EU-28",406,16181,"ёхэ-фхъ"
2014,"October 2014","Exports","Germany",406,32117,"ёхэ-фхъ"
2014,"October 2014","Imports","Germany",406,16181,"ёхэ-фхъ"
2014,"October 2014","Imports","Rep. of Moldova",406,13972,"ёхэ-фхъ"
2014,"October 2014","Imports","Georgia",406,65677,"ёхэ-фхъ"
2014,"October 2014","Exports","Argentina",406,4837105,"ёхэ-фхъ"
2014,"October 2014","Exports","Belarus",406,17616074,"ёхэ-фхъ"
2014,"October 2014","Imports","Switzerland",406,11,"ёхэ-фхъ"
2014,"October 2014","Exports","Uruguay",406,2020000,"ёхэ-фхъ"
2014,"October 2014","Exports","Finland",406,337,"ёхэ-фхъ"
2014,"October 2014","Exports","Switzerland",406,256246,"ёхэ-фхъ"
2014,"October 2014","Imports","Belarus",406,482594,"ёхэ-фхъ"
2014,"October 2014","Imports","Kazakhstan",406,1256917,"ёхэ-фхъ"
2014,"October 2014","Exports","Kazakhstan",406,70924,"ёхэ-фхъ"
2015,"October 2015","Exports","Netherlands",406,17,"ёхэ-фхъ"
2015,"October 2015","Exports","EU-28",406,8281,"ёхэ-фхъ"
2015,"October 2015","Imports","EU-28",406,13922,"ёхэ-фхъ"
2015,"October 2015","Imports","Armenia",406,23423,"ёхэ-фхъ"
2015,"October 2015","Exports","Switzerland",406,134483,"ёхэ-фхъ"
2015,"October 2015","Exports","Spain",406,NA,"ёхэ-фхъ"
2015,"October 2015","Imports","Rep. of Moldova",406,11646,"ёхэ-фхъ"
2015,"October 2015","Imports","United States of America",406,1503,"ёхэ-фхъ"
2015,"October 2015","Exports","Serbia",406,2073712,"ёхэ-фхъ"
2015,"October 2015","Exports","Chile",406,49007,"ёхэ-фхъ"
2015,"October 2015","Exports","Egypt",406,180000,"ёхэ-фхъ"
2015,"October 2015","Imports","Germany",406,3209,"ёхэ-фхъ"
2015,"October 2015","Exports","Germany",406,7538,"ёхэ-фхъ"
2015,"October 2015","Exports","Brazil",406,91002,"ёхэ-фхъ"
2015,"October 2015","Exports","Turkey",406,35358,"ёхэ-фхъ"
2015,"October 2015","Exports","Kazakhstan",406,36989,"ёхэ-фхъ"
2015,"October 2015","Imports","Kazakhstan",406,1012763,"ёхэ-фхъ"
2015,"October 2015","Imports","Belarus",406,587122,"ёхэ-фхъ"
2015,"October 2015","Exports","Belarus",406,15436076,"ёхэ-фхъ"
2015,"October 2015","Imports","Georgia",406,66398,"ёхэ-фхъ"
2015,"October 2015","Exports","Armenia",406,159730,"ёхэ-фхъ"
2015,"October 2015","Exports","Argentina",406,1697123,"ёхэ-фхъ"
2015,"October 2015","Imports","Azerbaijan",406,5332,"ёхэ-фхъ"
2015,"October 2015","Exports","Estonia",406,721,"ёхэ-фхъ"
2016,"October 2016","Exports","Croatia",406,4,"ёхэ-фхъ"
2016,"October 2016","Imports","EU-28",406,2867,"ёхэ-фхъ"
2016,"October 2016","Exports","EU-28",406,6251,"ёхэ-фхъ"
2016,"October 2016","Exports","Latvia",406,14,"ёхэ-фхъ"
2016,"October 2016","Exports","Ukraine",406,115,"ёхэ-фхъ"
2016,"October 2016","Imports","Germany",406,2867,"ёхэ-фхъ"
2016,"October 2016","Exports","Egypt",406,129575,"ёхэ-фхъ"
2016,"October 2016","Exports","Germany",406,5027,"ёхэ-фхъ"
2016,"October 2016","Exports","Brazil",406,61113,"ёхэ-фхъ"
2016,"October 2016","Exports","Switzerland",406,98360,"ёхэ-фхъ"
2016,"October 2016","Imports","Armenia",406,33835,"ёхэ-фхъ"
2016,"October 2016","Exports","Armenia",406,79261,"ёхэ-фхъ"
2016,"October 2016","Exports","Finland",406,87,"ёхэ-фхъ"
2016,"October 2016","Exports","Estonia",406,930,"ёхэ-фхъ"
2016,"October 2016","Exports","Italy",406,118,"ёхэ-фхъ"
2016,"October 2016","Imports","Czech Rep.",406,3,"ёхэ-фхъ"
2016,"October 2016","Exports","Serbia",406,695030,"ёхэ-фхъ"
2016,"October 2016","Exports","Netherlands",406,750,"ёхэ-фхъ"
2016,"October 2016","Exports","Kazakhstan",406,119595,"ёхэ-фхъ"
2016,"October 2016","Imports","Kazakhstan",406,1131674,"ёхэ-фхъ"
2016,"October 2016","Imports","Kyrgyzstan",406,19467,"ёхэ-фхъ"
2016,"October 2016","Imports","Azerbaijan",406,7505,"ёхэ-фхъ"
2016,"October 2016","Exports","Argentina",406,636873,"ёхэ-фхъ"
2016,"October 2016","Imports","Georgia",406,64030,"ёхэ-фхъ"
2016,"October 2016","Imports","Rep. of Moldova",406,10880,"ёхэ-фхъ"
2016,"October 2016","Exports","Rep. of Moldova",406,150895,"ёхэ-фхъ"
2016,"October 2016","Imports","Mongolia",406,5100,"ёхэ-фхъ"
2016,"October 2016","Exports","Kyrgyzstan",406,97090,"ёхэ-фхъ"
2016,"October 2016","Exports","Azerbaijan",406,2775,"ёхэ-фхъ"
2016,"October 2016","Imports","Belarus",406,462315,"ёхэ-фхъ"
2016,"October 2016","Exports","Bulgaria",406,252,"ёхэ-фхъ"
2016,"October 2016","Exports","Belarus",406,19584609,"ёхэ-фхъ"
2017,"October 2017","Imports","United States of America",406,3492,"ёхэ-фхъ"
2017,"October 2017","Exports","Switzerland",406,160014,"ёхэ-фхъ"
2017,"October 2017","Exports","Serbia",406,650739,"ёхэ-фхъ"
2017,"October 2017","Imports","Lithuania",406,20808,"ёхэ-фхъ"
2017,"October 2017","Exports","Brazil",406,18711,"ёхэ-фхъ"
2017,"October 2017","Exports","Lithuania",406,539,"ёхэ-фхъ"
2017,"October 2017","Exports","EU-28",406,7543,"ёхэ-фхъ"
2017,"October 2017","Imports","EU-28",406,23251,"ёхэ-фхъ"
2017,"October 2017","Imports","United Arab Emirates",406,50,"ёхэ-фхъ"
2017,"October 2017","Exports","Norway",406,9,"ёхэ-фхъ"
2017,"October 2017","Exports","Rep. of Moldova",406,73020,"ёхэ-фхъ"
2017,"October 2017","Exports","Argentina",406,820275,"ёхэ-фхъ"
2017,"October 2017","Exports","Azerbaijan",406,768,"ёхэ-фхъ"
2017,"October 2017","Exports","Kyrgyzstan",406,20000,"ёхэ-фхъ"
2017,"October 2017","Exports","Chile",406,190093,"ёхэ-фхъ"
2017,"October 2017","Exports","Egypt",406,67500,"ёхэ-фхъ"
2017,"October 2017","Exports","Croatia",406,26,"ёхэ-фхъ"
2017,"October 2017","Imports","Georgia",406,64009,"ёхэ-фхъ"
